time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-08-16T08:17:32.320Z,19.5708333,-155.6693333,11.645,1.14,md,16,133,0.03794,0.1,hv,hv61872121,2017-08-18T01:49:45.480Z,"24km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.66,0.79,0.143,7,reviewed,hv,hv
2017-08-14T14:31:33.820Z,19.4130001,-155.7256622,10.41,1.7,md,31,76,0.0826,0.23,hv,hv61869621,2017-08-14T14:34:39.180Z,"15km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.45,0.88,0.01,9,automatic,hv,hv
2017-08-10T05:27:02.020Z,19.4723333,-155.7061667,11.415,1.41,md,26,87,0.03199,0.1,hv,hv61865136,2017-08-10T18:04:49.090Z,"16km E of Honaunau-Napoopoo, Hawaii",earthquake,0.38,0.51,0.081,10,reviewed,hv,hv
2017-08-10T05:06:18.190Z,19.2498333,-155.7861667,9.041,1.41,md,26,173,0.07948,0.17,hv,hv61865126,2017-08-11T00:32:02.700Z,"20km N of Hawaiian Ocean View, Hawaii",earthquake,0.69,0.87,0.126,12,reviewed,hv,hv
2017-08-09T20:31:00.240Z,19.5611667,-155.685,11.047,1.49,md,40,93,0.04345,0.13,hv,hv61864741,2017-08-10T04:29:25.170Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.35,0.123,18,reviewed,hv,hv
2017-08-06T10:27:24.680Z,19.4661667,-155.6751667,15.523,1.38,md,5,121,0.04602,0.2,hv,hv61857846,2017-08-08T02:40:02.980Z,"19km E of Honaunau-Napoopoo, Hawaii",earthquake,1.96,1.13,0.305,3,reviewed,hv,hv
2017-07-16T15:12:54.500Z,19.3776667,-155.8478333,15.672,1.58,md,23,139,0.1155,0.12,hv,hv61837276,2017-07-17T04:52:01.240Z,"8km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.58,0.82,0.102,14,reviewed,hv,hv
2017-07-07T22:41:53.290Z,19.4763333,-155.7295,10.508,2.16,ml,28,67,0.03758,0.15,hv,hv61826881,2017-07-13T21:56:26.540Z,"14km E of Honaunau-Napoopoo, Hawaii",earthquake,0.44,0.69,0.1,7,reviewed,hv,hv
2017-07-07T22:14:42.340Z,19.4725,-155.7326667,11.208,3.04,ml,48,64,0.04242,0.16,hv,hv61826846,2017-10-03T00:47:54.040Z,"13km E of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.37,0.156,27,reviewed,hv,hv
2017-07-07T21:58:57.700Z,19.4913333,-155.7371667,11.948,2.12,ml,29,115,0.03495,0.14,hv,hv61826826,2017-07-13T21:33:33.900Z,"13km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.48,0.097,9,reviewed,hv,hv
